# handle	wav_path	name	offset	size
# source	/home/scotty/xp-jnbg-original/omt/musicmummycoaster.omt
0	assets/parsed/musicmummycoaster/musicmummycoaster_audio/0000_musicmummycoaster.wav	musicmummycoaster	35	364734
